,site_name,state,country,service_month,invoice_name,submitted_by,status
216,Western Australia_Australia_83,Western Australia,Australia,JAN-2023,Western Australia_Australia_83-JAN-2023,Eszter S.,POSTED
217,Western Australia_Australia_83,Western Australia,Australia,FEB-2023,Western Australia_Australia_83-FEB-2023,Carlos R.,POSTED
218,Western Australia_Australia_83,Western Australia,Australia,MAR-2023,Western Australia_Australia_83-MAR-2023,Eszter S.,POSTED
219,Western Australia_Australia_83,Western Australia,Australia,APR-2023,Western Australia_Australia_83-APR-2023,Jeff W.,POSTED
220,Western Australia_Australia_83,Western Australia,Australia,MAY-2023,Western Australia_Australia_83-MAY-2023,Eszter S.,POSTED
221,Western Australia_Australia_83,Western Australia,Australia,JUN-2023,Western Australia_Australia_83-JUN-2023,Eszter S.,POSTED
222,Western Australia_Australia_83,Western Australia,Australia,JUL-2023,Western Australia_Australia_83-JUL-2023,Eszter S.,POSTED
223,Western Australia_Australia_83,Western Australia,Australia,AUG-2023,Western Australia_Australia_83-AUG-2023,Adam S.,POSTED
224,Western Australia_Australia_83,Western Australia,Australia,SEP-2023,Western Australia_Australia_83-SEP-2023,Jeff W.,POSTED
225,Western Australia_Australia_83,Western Australia,Australia,OCT-2023,Western Australia_Australia_83-OCT-2023,Eszter S.,POSTED
226,Western Australia_Australia_83,Western Australia,Australia,NOV-2023,Western Australia_Australia_83-NOV-2023,Jeff W.,POSTED
227,Western Australia_Australia_83,Western Australia,Australia,DEC-2023,Western Australia_Australia_83-DEC-2023,Jeff W.,POSTED
228,Western Australia_Australia_83,Western Australia,Australia,JAN-2024,Western Australia_Australia_83-JAN-2024,Carlos R.,POSTED
229,Western Australia_Australia_83,Western Australia,Australia,FEB-2024,Western Australia_Australia_83-FEB-2024,Adam S.,SUBMITTED
230,Western Australia_Australia_83,Western Australia,Australia,MAR-2024,Western Australia_Australia_83-MAR-2024,Adam S.,POSTED
231,Western Australia_Australia_83,Western Australia,Australia,APR-2024,Western Australia_Australia_83-APR-2024,Eszter S.,POSTED
232,Western Australia_Australia_83,Western Australia,Australia,MAY-2024,Western Australia_Australia_83-MAY-2024,Carlos R.,POSTED
233,Western Australia_Australia_83,Western Australia,Australia,JUN-2024,Western Australia_Australia_83-JUN-2024,Adam S.,IN-PROCESS
234,Western Australia_Australia_83,Western Australia,Australia,JUL-2024,Western Australia_Australia_83-JUL-2024,Jeff W.,POSTED
235,Western Australia_Australia_83,Western Australia,Australia,AUG-2024,Western Australia_Australia_83-AUG-2024,Carlos R.,SUBMITTED
236,Western Australia_Australia_83,Western Australia,Australia,SEP-2024,Western Australia_Australia_83-SEP-2024,Adam S.,POSTED
237,Western Australia_Australia_83,Western Australia,Australia,OCT-2024,Western Australia_Australia_83-OCT-2024,Carlos R.,POSTED
238,Western Australia_Australia_83,Western Australia,Australia,NOV-2024,Western Australia_Australia_83-NOV-2024,Jeff W.,POSTED
239,Western Australia_Australia_83,Western Australia,Australia,DEC-2024,Western Australia_Australia_83-DEC-2024,Jeff W.,POSTED
240,Ontario_Canada_34,Ontario,Canada,JAN-2021,Ontario_Canada_34-JAN-2021,Eszter S.,POSTED
241,Ontario_Canada_34,Ontario,Canada,FEB-2021,Ontario_Canada_34-FEB-2021,Carlos R.,POSTED
242,Ontario_Canada_34,Ontario,Canada,MAR-2021,Ontario_Canada_34-MAR-2021,Eszter S.,POSTED
243,Ontario_Canada_34,Ontario,Canada,APR-2021,Ontario_Canada_34-APR-2021,Carlos R.,POSTED
244,Ontario_Canada_34,Ontario,Canada,MAY-2021,Ontario_Canada_34-MAY-2021,Jeff W.,POSTED
245,Ontario_Canada_34,Ontario,Canada,JUN-2021,Ontario_Canada_34-JUN-2021,Eszter S.,POSTED
246,Ontario_Canada_34,Ontario,Canada,JUL-2021,Ontario_Canada_34-JUL-2021,Adam S.,POSTED
247,Ontario_Canada_34,Ontario,Canada,AUG-2021,Ontario_Canada_34-AUG-2021,Jeff W.,POSTED
248,Ontario_Canada_34,Ontario,Canada,SEP-2021,Ontario_Canada_34-SEP-2021,Carlos R.,POSTED
249,Ontario_Canada_34,Ontario,Canada,OCT-2021,Ontario_Canada_34-OCT-2021,Jeff W.,POSTED
250,Ontario_Canada_34,Ontario,Canada,NOV-2021,Ontario_Canada_34-NOV-2021,Adam S.,POSTED
251,Ontario_Canada_34,Ontario,Canada,DEC-2021,Ontario_Canada_34-DEC-2021,Eszter S.,POSTED
252,Ontario_Canada_34,Ontario,Canada,JAN-2022,Ontario_Canada_34-JAN-2022,Jeff W.,POSTED
253,Ontario_Canada_34,Ontario,Canada,FEB-2022,Ontario_Canada_34-FEB-2022,Carlos R.,POSTED
254,Ontario_Canada_34,Ontario,Canada,MAR-2022,Ontario_Canada_34-MAR-2022,Carlos R.,POSTED
255,Ontario_Canada_34,Ontario,Canada,APR-2022,Ontario_Canada_34-APR-2022,Jeff W.,POSTED
256,Ontario_Canada_34,Ontario,Canada,MAY-2022,Ontario_Canada_34-MAY-2022,Jeff W.,POSTED
257,Ontario_Canada_34,Ontario,Canada,JUN-2022,Ontario_Canada_34-JUN-2022,Jeff W.,POSTED
258,Ontario_Canada_34,Ontario,Canada,JUL-2022,Ontario_Canada_34-JUL-2022,Eszter S.,POSTED
259,Ontario_Canada_34,Ontario,Canada,AUG-2022,Ontario_Canada_34-AUG-2022,Adam S.,IN-PROCESS
260,Ontario_Canada_34,Ontario,Canada,SEP-2022,Ontario_Canada_34-SEP-2022,Adam S.,POSTED
261,Ontario_Canada_34,Ontario,Canada,OCT-2022,Ontario_Canada_34-OCT-2022,Eszter S.,POSTED
262,Ontario_Canada_34,Ontario,Canada,NOV-2022,Ontario_Canada_34-NOV-2022,Carlos R.,POSTED
263,Ontario_Canada_34,Ontario,Canada,DEC-2022,Ontario_Canada_34-DEC-2022,Carlos R.,POSTED
264,Ontario_Canada_34,Ontario,Canada,JAN-2023,Ontario_Canada_34-JAN-2023,Jeff W.,POSTED
265,Ontario_Canada_34,Ontario,Canada,FEB-2023,Ontario_Canada_34-FEB-2023,Eszter S.,SUBMITTED
266,Ontario_Canada_34,Ontario,Canada,MAR-2023,Ontario_Canada_34-MAR-2023,Carlos R.,POSTED
267,Ontario_Canada_34,Ontario,Canada,APR-2023,Ontario_Canada_34-APR-2023,Carlos R.,POSTED
268,Ontario_Canada_34,Ontario,Canada,MAY-2023,Ontario_Canada_34-MAY-2023,Eszter S.,POSTED
269,Ontario_Canada_34,Ontario,Canada,JUN-2023,Ontario_Canada_34-JUN-2023,Adam S.,PROCESSED
270,Ontario_Canada_34,Ontario,Canada,JUL-2023,Ontario_Canada_34-JUL-2023,Eszter S.,POSTED
271,Ontario_Canada_34,Ontario,Canada,AUG-2023,Ontario_Canada_34-AUG-2023,Carlos R.,POSTED
272,Ontario_Canada_34,Ontario,Canada,SEP-2023,Ontario_Canada_34-SEP-2023,Carlos R.,POSTED
273,Ontario_Canada_34,Ontario,Canada,OCT-2023,Ontario_Canada_34-OCT-2023,Carlos R.,POSTED
274,Ontario_Canada_34,Ontario,Canada,NOV-2023,Ontario_Canada_34-NOV-2023,Adam S.,POSTED
275,Ontario_Canada_34,Ontario,Canada,DEC-2023,Ontario_Canada_34-DEC-2023,Adam S.,POSTED
276,Ontario_Canada_34,Ontario,Canada,JAN-2024,Ontario_Canada_34-JAN-2024,Carlos R.,POSTED
277,Ontario_Canada_34,Ontario,Canada,FEB-2024,Ontario_Canada_34-FEB-2024,Jeff W.,POSTED
278,Ontario_Canada_34,Ontario,Canada,MAR-2024,Ontario_Canada_34-MAR-2024,Jeff W.,POSTED
279,Ontario_Canada_34,Ontario,Canada,APR-2024,Ontario_Canada_34-APR-2024,Adam S.,POSTED
280,Ontario_Canada_34,Ontario,Canada,MAY-2024,Ontario_Canada_34-MAY-2024,Jeff W.,POSTED
281,Ontario_Canada_34,Ontario,Canada,JUN-2024,Ontario_Canada_34-JUN-2024,Eszter S.,POSTED
282,Ontario_Canada_34,Ontario,Canada,JUL-2024,Ontario_Canada_34-JUL-2024,Jeff W.,POSTED
283,Ontario_Canada_34,Ontario,Canada,AUG-2024,Ontario_Canada_34-AUG-2024,Adam S.,POSTED
284,Ontario_Canada_34,Ontario,Canada,SEP-2024,Ontario_Canada_34-SEP-2024,Adam S.,POSTED
285,Ontario_Canada_34,Ontario,Canada,OCT-2024,Ontario_Canada_34-OCT-2024,Carlos R.,POSTED
286,Ontario_Canada_34,Ontario,Canada,NOV-2024,Ontario_Canada_34-NOV-2024,Eszter S.,POSTED
287,Ontario_Canada_34,Ontario,Canada,DEC-2024,Ontario_Canada_34-DEC-2024,Jeff W.,POSTED
288,Alberta_Canada_75,Alberta,Canada,JAN-2021,Alberta_Canada_75-JAN-2021,Adam S.,POSTED
289,Alberta_Canada_75,Alberta,Canada,FEB-2021,Alberta_Canada_75-FEB-2021,Jeff W.,POSTED
290,Alberta_Canada_75,Alberta,Canada,MAR-2021,Alberta_Canada_75-MAR-2021,Carlos R.,POSTED
291,Alberta_Canada_75,Alberta,Canada,APR-2021,Alberta_Canada_75-APR-2021,Eszter S.,POSTED
292,Alberta_Canada_75,Alberta,Canada,MAY-2021,Alberta_Canada_75-MAY-2021,Adam S.,POSTED
293,Alberta_Canada_75,Alberta,Canada,JUN-2021,Alberta_Canada_75-JUN-2021,Carlos R.,POSTED
294,Alberta_Canada_75,Alberta,Canada,JUL-2021,Alberta_Canada_75-JUL-2021,Jeff W.,POSTED
295,Alberta_Canada_75,Alberta,Canada,AUG-2021,Alberta_Canada_75-AUG-2021,Jeff W.,POSTED
296,Alberta_Canada_75,Alberta,Canada,SEP-2021,Alberta_Canada_75-SEP-2021,Eszter S.,POSTED
297,Alberta_Canada_75,Alberta,Canada,OCT-2021,Alberta_Canada_75-OCT-2021,Jeff W.,POSTED
298,Alberta_Canada_75,Alberta,Canada,NOV-2021,Alberta_Canada_75-NOV-2021,Jeff W.,POSTED
299,Alberta_Canada_75,Alberta,Canada,DEC-2021,Alberta_Canada_75-DEC-2021,Eszter S.,POSTED
300,Alberta_Canada_75,Alberta,Canada,JAN-2022,Alberta_Canada_75-JAN-2022,Carlos R.,POSTED
301,Alberta_Canada_75,Alberta,Canada,FEB-2022,Alberta_Canada_75-FEB-2022,Adam S.,POSTED
302,Alberta_Canada_75,Alberta,Canada,MAR-2022,Alberta_Canada_75-MAR-2022,Carlos R.,POSTED
303,Alberta_Canada_75,Alberta,Canada,APR-2022,Alberta_Canada_75-APR-2022,Adam S.,POSTED
304,Alberta_Canada_75,Alberta,Canada,MAY-2022,Alberta_Canada_75-MAY-2022,Jeff W.,POSTED
305,Alberta_Canada_75,Alberta,Canada,JUN-2022,Alberta_Canada_75-JUN-2022,Adam S.,POSTED
306,Alberta_Canada_75,Alberta,Canada,JUL-2022,Alberta_Canada_75-JUL-2022,Eszter S.,POSTED
307,Alberta_Canada_75,Alberta,Canada,AUG-2022,Alberta_Canada_75-AUG-2022,Jeff W.,POSTED
308,Alberta_Canada_75,Alberta,Canada,SEP-2022,Alberta_Canada_75-SEP-2022,Carlos R.,POSTED
309,Alberta_Canada_75,Alberta,Canada,OCT-2022,Alberta_Canada_75-OCT-2022,Adam S.,POSTED
310,Alberta_Canada_75,Alberta,Canada,NOV-2022,Alberta_Canada_75-NOV-2022,Jeff W.,POSTED
311,Alberta_Canada_75,Alberta,Canada,DEC-2022,Alberta_Canada_75-DEC-2022,Adam S.,POSTED
312,Alberta_Canada_75,Alberta,Canada,JAN-2023,Alberta_Canada_75-JAN-2023,Adam S.,POSTED
313,Alberta_Canada_75,Alberta,Canada,FEB-2023,Alberta_Canada_75-FEB-2023,Eszter S.,POSTED
314,Alberta_Canada_75,Alberta,Canada,MAR-2023,Alberta_Canada_75-MAR-2023,Eszter S.,POSTED
315,Alberta_Canada_75,Alberta,Canada,APR-2023,Alberta_Canada_75-APR-2023,Eszter S.,PROCESSED
316,Alberta_Canada_75,Alberta,Canada,MAY-2023,Alberta_Canada_75-MAY-2023,Adam S.,POSTED
317,Alberta_Canada_75,Alberta,Canada,JUN-2023,Alberta_Canada_75-JUN-2023,Eszter S.,POSTED
318,Alberta_Canada_75,Alberta,Canada,JUL-2023,Alberta_Canada_75-JUL-2023,Jeff W.,POSTED
319,Alberta_Canada_75,Alberta,Canada,AUG-2023,Alberta_Canada_75-AUG-2023,Adam S.,POSTED
320,Alberta_Canada_75,Alberta,Canada,SEP-2023,Alberta_Canada_75-SEP-2023,Adam S.,POSTED
321,Alberta_Canada_75,Alberta,Canada,OCT-2023,Alberta_Canada_75-OCT-2023,Eszter S.,POSTED
322,Alberta_Canada_75,Alberta,Canada,NOV-2023,Alberta_Canada_75-NOV-2023,Carlos R.,POSTED
323,Alberta_Canada_75,Alberta,Canada,DEC-2023,Alberta_Canada_75-DEC-2023,Eszter S.,POSTED
324,Alberta_Canada_75,Alberta,Canada,JAN-2024,Alberta_Canada_75-JAN-2024,Carlos R.,POSTED
325,Alberta_Canada_75,Alberta,Canada,FEB-2024,Alberta_Canada_75-FEB-2024,Jeff W.,POSTED
326,Alberta_Canada_75,Alberta,Canada,MAR-2024,Alberta_Canada_75-MAR-2024,Carlos R.,POSTED
327,Alberta_Canada_75,Alberta,Canada,APR-2024,Alberta_Canada_75-APR-2024,Eszter S.,SUBMITTED
328,Alberta_Canada_75,Alberta,Canada,MAY-2024,Alberta_Canada_75-MAY-2024,Eszter S.,POSTED
329,Alberta_Canada_75,Alberta,Canada,JUN-2024,Alberta_Canada_75-JUN-2024,Jeff W.,IN-PROCESS
330,Alberta_Canada_75,Alberta,Canada,JUL-2024,Alberta_Canada_75-JUL-2024,Jeff W.,POSTED
331,Alberta_Canada_75,Alberta,Canada,AUG-2024,Alberta_Canada_75-AUG-2024,Eszter S.,POSTED
332,Alberta_Canada_75,Alberta,Canada,SEP-2024,Alberta_Canada_75-SEP-2024,Eszter S.,POSTED
333,Alberta_Canada_75,Alberta,Canada,OCT-2024,Alberta_Canada_75-OCT-2024,Carlos R.,POSTED
334,Alberta_Canada_75,Alberta,Canada,NOV-2024,Alberta_Canada_75-NOV-2024,Adam S.,POSTED
335,Alberta_Canada_75,Alberta,Canada,DEC-2024,Alberta_Canada_75-DEC-2024,Jeff W.,POSTED
336,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,JAN-2021,Australian Capital Territory_Australia_153-JAN-2021,Jeff W.,SUBMITTED
337,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,FEB-2021,Australian Capital Territory_Australia_153-FEB-2021,Jeff W.,POSTED
338,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,MAR-2021,Australian Capital Territory_Australia_153-MAR-2021,Adam S.,POSTED
339,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,APR-2021,Australian Capital Territory_Australia_153-APR-2021,Carlos R.,POSTED
340,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,MAY-2021,Australian Capital Territory_Australia_153-MAY-2021,Carlos R.,POSTED
341,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,JUN-2021,Australian Capital Territory_Australia_153-JUN-2021,Eszter S.,SUBMITTED
342,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,JUL-2021,Australian Capital Territory_Australia_153-JUL-2021,Jeff W.,POSTED
343,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,AUG-2021,Australian Capital Territory_Australia_153-AUG-2021,Eszter S.,SUBMITTED
344,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,SEP-2021,Australian Capital Territory_Australia_153-SEP-2021,Carlos R.,POSTED
345,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,OCT-2021,Australian Capital Territory_Australia_153-OCT-2021,Carlos R.,POSTED
346,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,NOV-2021,Australian Capital Territory_Australia_153-NOV-2021,Adam S.,POSTED
347,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,DEC-2021,Australian Capital Territory_Australia_153-DEC-2021,Adam S.,POSTED
348,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,JAN-2022,Australian Capital Territory_Australia_153-JAN-2022,Carlos R.,POSTED
349,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,FEB-2022,Australian Capital Territory_Australia_153-FEB-2022,Jeff W.,POSTED
350,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,MAR-2022,Australian Capital Territory_Australia_153-MAR-2022,Jeff W.,POSTED
351,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,APR-2022,Australian Capital Territory_Australia_153-APR-2022,Eszter S.,POSTED
352,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,MAY-2022,Australian Capital Territory_Australia_153-MAY-2022,Eszter S.,POSTED
353,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,JUN-2022,Australian Capital Territory_Australia_153-JUN-2022,Adam S.,POSTED
354,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,JUL-2022,Australian Capital Territory_Australia_153-JUL-2022,Carlos R.,POSTED
355,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,AUG-2022,Australian Capital Territory_Australia_153-AUG-2022,Adam S.,POSTED
356,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,SEP-2022,Australian Capital Territory_Australia_153-SEP-2022,Jeff W.,POSTED
357,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,OCT-2022,Australian Capital Territory_Australia_153-OCT-2022,Jeff W.,POSTED
358,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,NOV-2022,Australian Capital Territory_Australia_153-NOV-2022,Carlos R.,POSTED
359,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,DEC-2022,Australian Capital Territory_Australia_153-DEC-2022,Carlos R.,IN-PROCESS
360,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,JAN-2023,Australian Capital Territory_Australia_153-JAN-2023,Eszter S.,POSTED
361,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,FEB-2023,Australian Capital Territory_Australia_153-FEB-2023,Adam S.,POSTED
362,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,MAR-2023,Australian Capital Territory_Australia_153-MAR-2023,Jeff W.,POSTED
363,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,APR-2023,Australian Capital Territory_Australia_153-APR-2023,Jeff W.,POSTED
364,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,MAY-2023,Australian Capital Territory_Australia_153-MAY-2023,Jeff W.,POSTED
365,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,JUN-2023,Australian Capital Territory_Australia_153-JUN-2023,Carlos R.,POSTED
366,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,JUL-2023,Australian Capital Territory_Australia_153-JUL-2023,Adam S.,POSTED
367,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,AUG-2023,Australian Capital Territory_Australia_153-AUG-2023,Carlos R.,IN-PROCESS
368,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,SEP-2023,Australian Capital Territory_Australia_153-SEP-2023,Adam S.,POSTED
369,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,OCT-2023,Australian Capital Territory_Australia_153-OCT-2023,Adam S.,POSTED
370,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,NOV-2023,Australian Capital Territory_Australia_153-NOV-2023,Carlos R.,POSTED
371,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,DEC-2023,Australian Capital Territory_Australia_153-DEC-2023,Jeff W.,POSTED
372,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,JAN-2024,Australian Capital Territory_Australia_153-JAN-2024,Adam S.,POSTED
373,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,FEB-2024,Australian Capital Territory_Australia_153-FEB-2024,Eszter S.,POSTED
374,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,MAR-2024,Australian Capital Territory_Australia_153-MAR-2024,Adam S.,POSTED
375,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,APR-2024,Australian Capital Territory_Australia_153-APR-2024,Adam S.,POSTED
376,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,MAY-2024,Australian Capital Territory_Australia_153-MAY-2024,Eszter S.,POSTED
377,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,JUN-2024,Australian Capital Territory_Australia_153-JUN-2024,Eszter S.,POSTED
378,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,JUL-2024,Australian Capital Territory_Australia_153-JUL-2024,Carlos R.,POSTED
379,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,AUG-2024,Australian Capital Territory_Australia_153-AUG-2024,Adam S.,POSTED
380,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,SEP-2024,Australian Capital Territory_Australia_153-SEP-2024,Adam S.,POSTED
381,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,OCT-2024,Australian Capital Territory_Australia_153-OCT-2024,Carlos R.,POSTED
382,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,NOV-2024,Australian Capital Territory_Australia_153-NOV-2024,Carlos R.,POSTED
383,Australian Capital Territory_Australia_153,Australian Capital Territory,Australia,DEC-2024,Australian Capital Territory_Australia_153-DEC-2024,Eszter S.,POSTED
384,Tasmania_Australia_144,Tasmania,Australia,JAN-2021,Tasmania_Australia_144-JAN-2021,Adam S.,POSTED
385,Tasmania_Australia_144,Tasmania,Australia,FEB-2021,Tasmania_Australia_144-FEB-2021,Eszter S.,POSTED
386,Tasmania_Australia_144,Tasmania,Australia,MAR-2021,Tasmania_Australia_144-MAR-2021,Carlos R.,POSTED
387,Tasmania_Australia_144,Tasmania,Australia,APR-2021,Tasmania_Australia_144-APR-2021,Eszter S.,POSTED
388,Tasmania_Australia_144,Tasmania,Australia,MAY-2021,Tasmania_Australia_144-MAY-2021,Jeff W.,POSTED
389,Tasmania_Australia_144,Tasmania,Australia,JUN-2021,Tasmania_Australia_144-JUN-2021,Eszter S.,POSTED
390,Tasmania_Australia_144,Tasmania,Australia,JUL-2021,Tasmania_Australia_144-JUL-2021,Adam S.,POSTED
391,Tasmania_Australia_144,Tasmania,Australia,AUG-2021,Tasmania_Australia_144-AUG-2021,Eszter S.,SUBMITTED
392,Tasmania_Australia_144,Tasmania,Australia,SEP-2021,Tasmania_Australia_144-SEP-2021,Eszter S.,POSTED
393,Tasmania_Australia_144,Tasmania,Australia,OCT-2021,Tasmania_Australia_144-OCT-2021,Jeff W.,POSTED
394,Tasmania_Australia_144,Tasmania,Australia,NOV-2021,Tasmania_Australia_144-NOV-2021,Adam S.,POSTED
395,Tasmania_Australia_144,Tasmania,Australia,DEC-2021,Tasmania_Australia_144-DEC-2021,Jeff W.,POSTED
396,Tasmania_Australia_144,Tasmania,Australia,JAN-2022,Tasmania_Australia_144-JAN-2022,Carlos R.,POSTED
397,Tasmania_Australia_144,Tasmania,Australia,FEB-2022,Tasmania_Australia_144-FEB-2022,Eszter S.,POSTED
398,Tasmania_Australia_144,Tasmania,Australia,MAR-2022,Tasmania_Australia_144-MAR-2022,Adam S.,POSTED
399,Tasmania_Australia_144,Tasmania,Australia,APR-2022,Tasmania_Australia_144-APR-2022,Jeff W.,POSTED
400,Tasmania_Australia_144,Tasmania,Australia,MAY-2022,Tasmania_Australia_144-MAY-2022,Eszter S.,POSTED
401,Tasmania_Australia_144,Tasmania,Australia,JUN-2022,Tasmania_Australia_144-JUN-2022,Eszter S.,POSTED
402,Tasmania_Australia_144,Tasmania,Australia,JUL-2022,Tasmania_Australia_144-JUL-2022,Adam S.,POSTED
403,Tasmania_Australia_144,Tasmania,Australia,AUG-2022,Tasmania_Australia_144-AUG-2022,Eszter S.,PROCESSED
404,Tasmania_Australia_144,Tasmania,Australia,SEP-2022,Tasmania_Australia_144-SEP-2022,Jeff W.,POSTED
405,Tasmania_Australia_144,Tasmania,Australia,OCT-2022,Tasmania_Australia_144-OCT-2022,Carlos R.,SUBMITTED
406,Tasmania_Australia_144,Tasmania,Australia,NOV-2022,Tasmania_Australia_144-NOV-2022,Carlos R.,POSTED
407,Tasmania_Australia_144,Tasmania,Australia,DEC-2022,Tasmania_Australia_144-DEC-2022,Jeff W.,POSTED
408,Tasmania_Australia_144,Tasmania,Australia,JAN-2023,Tasmania_Australia_144-JAN-2023,Adam S.,POSTED
409,Tasmania_Australia_144,Tasmania,Australia,FEB-2023,Tasmania_Australia_144-FEB-2023,Adam S.,POSTED
410,Tasmania_Australia_144,Tasmania,Australia,MAR-2023,Tasmania_Australia_144-MAR-2023,Adam S.,POSTED
411,Tasmania_Australia_144,Tasmania,Australia,APR-2023,Tasmania_Australia_144-APR-2023,Adam S.,POSTED
412,Tasmania_Australia_144,Tasmania,Australia,MAY-2023,Tasmania_Australia_144-MAY-2023,Eszter S.,SUBMITTED
413,Tasmania_Australia_144,Tasmania,Australia,JUN-2023,Tasmania_Australia_144-JUN-2023,Carlos R.,IN-PROCESS
414,Tasmania_Australia_144,Tasmania,Australia,JUL-2023,Tasmania_Australia_144-JUL-2023,Jeff W.,POSTED
415,Tasmania_Australia_144,Tasmania,Australia,AUG-2023,Tasmania_Australia_144-AUG-2023,Carlos R.,POSTED
416,Tasmania_Australia_144,Tasmania,Australia,SEP-2023,Tasmania_Australia_144-SEP-2023,Carlos R.,POSTED
417,Tasmania_Australia_144,Tasmania,Australia,OCT-2023,Tasmania_Australia_144-OCT-2023,Carlos R.,POSTED
